page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
78,387,Lydia,Indonesia,Business traveler,,Stayed 1 night in December 2013,8.0,Excellent,One of the best value hotels in Bandung,"This is probably one of the best value hotels in Bandung. Centrally located, good rooms and service. Rooms are standard but clean and spacious, get the high floors for better view.","December 13, 2013"
78,389,Devie,Indonesia,Family with young children,,Stayed 1 night in November 2013,6.7,Good,great location,Good location.in the middle of two shopping mall.and near factory outlets and nice bistros too.,"December 04, 2013"
78,390,francis,Malaysia,Couple,,Stayed 1 night in November 2013,9.3,Exceptional,good location and good b/fast,"First time came to Bandung and this is a great hotel, good location, friendly staff and if you want good b/fast , this is the place.","November 26, 2013"
79,391,Alan,Indonesia,Business traveler,,Stayed 2 nights in November 2013,7.0,Very good,Nice hotel and close to the shopping centre,It's close with the shopping centre and city market. Nice room even this is old hotel but it's clean and hommy. Good and various menu for breakfast.,"November 24, 2013"
79,392,wahju,Indonesia,Family with young children,,Stayed 1 night in October 2013,8.3,Excellent,wonderful,"wonderful, the kids are very enjoy stay 2 nights at Santika Hotel","October 31, 2013"
79,393,wahju,Indonesia,Family with young children,,Stayed 2 nights in October 2013,8.3,Excellent,"strategic hotel, large bed room","we were so enjoyed stay in this hotel. large room, large bed, in front of pool, near with shopping area ( riau junction ) , factory outlets by walk 2 minutes","October 27, 2013"
79,394,John,United Kingdom,Couple,,Stayed 1 night in October 2013,6.3,Good,"Convenient, clean, comfortable",It was fine. Our only problem was when we ordered a taxi. The ordered taxi still hadn't come after half an hour and we became late for an appointment. The staff were unhappy when we walked out of the hotel and hopped into one of several taxis which had been standing waiting outside the gate.,"October 27, 2013"
79,395,Indra,Indonesia,Family with young children,,Stayed 2 nights in October 2013,9.0,Exceptional,Nice place in the city for family,"This is not the first time we stayed at the hotel. That in itself tells a lot. By the standard of the ever-developing Bandung, the hotel is not new. It is of a different architectural style compared to many other hotels in Bandung. The hotel is comfortable for family. It has swimming pool, spacious rooms, nice breakfast, and friendly staff. For most people, however, the main value is the location: it is of walking distance to many of Bandung main sites, including shopping mall, restaurants, and fashion outlets.","October 24, 2013"
80,396,Indra,Indonesia,Family with young children,,Stayed 1 night in October 2013,9.0,Exceptional,Nice place in the city for family,"This is not the first time we stayed at the hotel. That in itself tells a lot. By the standard of the ever-developing Bandung, the hotel is not new. It is of a different architectural style compared to many other hotels in Bandung. The hotel is comfortable for family. It has swimming pool, spacious rooms, nice breakfast, and friendly staff. For most people, however, the main value is the location: it is of walking distance to many of Bandung main sites, including shopping mall, restaurants, and fashion outlets.","October 24, 2013"
80,398,Harry,Indonesia,Family with teens,,Stayed 3 nights in October 2013,7.3,Very good,Pleasant Stay with My Family,"I stayed with my family and overall was a pleasant stay. Hotel building is a bit old but well maintained. Rooms are clean, bathroom has room for improvement. WiFi is available throughout the building and rooms but unstable (you'll need to re-login after a short period of time), was trying to download map (100MB) for my GPS but never got finished due to this. My room is just opposite of the housekeeping room, some might find disturbance due to their housekeeping activities.","October 18, 2013"
80,399,Ersa,Indonesia,Group,,Stayed 1 night in September 2013,7.7,Very good,Good value for money hotel and great breakfast,"Overall it was a pleasant stay, the only downside is the late checkout time. I was informed that the checkout time was 2 pm, but the rooms weren't ready until about 2.30 pm The rooms are clean, comfortable with free internet with good connection. The breakfast selection was great, and the hotel is centrally located. I would stay there again and would recommend this hotel to friends and family","October 11, 2013"
80,400,Nurul,Singapore,Couple,,Stayed 2 nights in September 2013,8.7,Excellent,Good stay,"It was great. The room was big and spacious. We slept like a log. The bed was the best. But the bathtub was abit dirty. My husband wash it through before taking a shower. But overall, it was a good place to stay. Plus the hotel is really near to the outlets.","September 26, 2013"
81,401,sandi,Indonesia,Family with young children,,Stayed 1 night in September 2013,6.7,Good,Rooms need to be update,"Good Food was ok ,room need to be up date. ...........","September 25, 2013"
81,402,yoese,Indonesia,Family with teens,,Stayed 1 night in August 2013,8.0,Excellent,Hotel with great location and good food,"I love this hotel, great location, good food, valuable price","September 25, 2013"
81,403,Padmasita,Indonesia,Family with young children,,Stayed 2 nights in August 2013,7.0,Very good,Good location,"I stayed here with my husband and 7 months old son. Perfect location. But I would not recommend this hotel for family with young children, as they don't have non-smoking room, and people can smoke everywhere. Staff were nice,and they have big parking space.","September 24, 2013"
81,405,novy,Indonesia,Business traveler,,Stayed 1 night in September 2013,6.0,,good design,"The location of the Hotel is excellent. It's just walking distance to Bandung Indah Plaza and also Yogya Dept Store. FOs are also reachable by using traditional ""becak"". Hotel is quite old, renovation to make it more modern and add more levels","September 15, 2013"
82,406,novy,Indonesia,Business traveler,,Stayed 1 night in September 2013,7.3,Very good,good design,"This hotel is average clean, room is small, food is average, location is Ok if you just want to walk around to see night life, stalls selling fruits and near to a supermarket.","September 15, 2013"
82,407,novy,Indonesia,Business traveler,,Stayed 1 night in September 2013,7.0,Very good,good design,This hotel location was very strategic in Bandung city. Staffs are pleasant and they are helpful. 2 times I had been stayed in Santika hotel. Breakfast are so so but its nice.,"September 15, 2013"
82,408,Olivia,Indonesia,Family with teens,,Stayed 1 night in August 2013,7.3,Very good,Average.,"Not very pleasant with the receptionist, our departure date is a week after the holiday season, and we arrived at 4pm. However, the receptionist ask us to wait for about 1 hour to check in, no welcome drink at all.","September 11, 2013"
82,409,Achmad,Indonesia,Family with young children,,Stayed 2 nights in August 2013,7.0,Very good,"Nice hotel in city downtown, at bandung hot spot","Quite good since near shopping area, we can leave our big children go to it without any worry","September 02, 2013"
82,410,Silvie,Indonesia,Family with teens,,Stayed 2 nights in August 2013,9.3,Exceptional,I really enjoyed my stay in Santika Hotel Bandung.,I was happy and I will come back to this Hotel when I am in Bandung,"August 19, 2013"
83,411,budi,Indonesia,Family with teens,,Stayed 1 night in August 2013,6.7,Good,City Hotel,"Located between two big shopping mall (Bandung Indah Plaza and Riau Junction)and factory outlet, so we have a little struggle to reach the hotel because of traffic jam. The positive point is we just in walk distance to have many variety of food and apparel. Nice Breakfast with indonesian style food. Clean room and have wifi too.","August 16, 2013"
83,412,Meidy,Indonesia,Family with young children,,Stayed 1 night in August 2013,7.7,Very good,nothing special :),"nothing special, just regular business hotel in strategic locations, but the traditional food in buffet is worth to try","August 14, 2013"
83,413,Putu,Indonesia,Family with teens,,Stayed 1 night in July 2012,7.7,Very good,Very comfortable for night's sleep & nice spa,The hotel is relatively quiet despite being situated near major road. Although it's old it has been refurbished so the rooms are clean. Spa is good for massage treatments.,"July 22, 2013"
83,414,Kenneth,United States,Couple,,Stayed 3 nights in July 2013,7.0,Very good,A Good Hotel is a Great location,"Hotel Santika Bandung is a good hotel - it needs some renovations - just to look more modern. Overall, I liked the hotel and would stay again if the price is right - the best aspect is the location is very central and easy to get around Bandung from the hotel. The staff were very friendly and I enjoyed my stay.","July 22, 2013"
84,416,wikentyas,Indonesia,Family with young children,,Stayed 2 nights in May 2013,7.7,Very good,Great for shopping spree. Just walking distance.,"Great location, great breakfast. A good choice for a shopping spree. Lots of FO, culinary spots.","June 21, 2013"
84,418,Tohap,Indonesia,Family with young children,,Stayed 2 nights in June 2013,7.7,Very good,Nice and Cozy Hotel,"As usual, Santika is one of our preferred hotels. We always enjoy our staying at Santika, whereever it is. Not only the food, but the ambience and friendly staff as well. Make us feel pampered and spoiled..","June 13, 2013"
84,419,Planiar,Indonesia,Couple,,Stayed 2 nights in August 2012,8.3,Excellent,-Nice and feels like home- hotel,Really enjoyed,"June 12, 2013"
84,420,Mohamad,Indonesia,Family with young children,,Stayed 1 night in June 2013,6.7,Good,it was a pleasant stay,"it was a fine hotel and value for money, although a bit old in the interior and the water in the swimming pool was too cold","June 07, 2013"
85,423,Intan,Malaysia,Couple,,Stayed 3 nights in May 2013,8.0,Excellent,comfortable room but the bathroom a bit worn out.,Easy to get to almost all of the must go & see places in Bandung.,"May 28, 2013"
85,424,Andhika,Indonesia,Couple,,Stayed 1 night in May 2013,8.0,Excellent,Good Hotel,"Very Good Hotel, Restaurant, Breakfast and near to shoping center","May 21, 2013"
85,425,Wayne,Singapore,Family with teens,,Stayed 3 nights in May 2013,6.3,Good,Overall okay,"The hotel is very strategically located to good factory outlets, and just opposite the hotel there is a supermarket and shopping mall. Nearby there is a plaza with 24hr macs. Rooms have good wifi connection, clean and comfortable. Swimming pool is relatively small. Word of advice: get your driver not through the hotel. The staff miscommunicated to us and we ended up paying much more. Manager handled the situation poorly.","May 16, 2013"
86,428,Helmut,Indonesia,Couple,,Stayed 1 night in April 2013,7.7,Very good,Great location but noisy room,"Hotel is very near to BIP mall and FOs. Easy to shop, eat or catch a movie. Room is clean but not contemporary style. As its near main road, it can be noisy in the morning.","May 02, 2013"
86,430,Ming,Singapore,Couple,,Stayed 2 nights in April 2013,9.0,Exceptional,Friendly and helpful staff made our stay special,We really enjoyed our stay at Hotel Santika Bandung and will recommend it to family anf friends.,"April 24, 2013"
87,432,NAYLA,Indonesia,Couple,,Stayed 1 night in December 2012,5.0,,it was not very good..the hotel condition was poor,it was not very good.may be the hotel was under renovation..but the location was good,"April 22, 2013"
88,436,Sutanto,Indonesia,Business traveler,,Stayed 1 night in April 2013,8.0,Excellent,nice place to business & family tour,Enjoying and comfortable to business purpose and many other purposes,"April 12, 2013"
88,439,Sutanto,Indonesia,Solo traveler,,Stayed 1 night in March 2013,8.3,Excellent,The nice hotel to relax.,"Everything is ok, enjoying,easyly to reach another place in the city centre.","April 06, 2013"
89,441,Tina,Australia,Business traveler,,Stayed 3 nights in March 2013,8.0,Excellent,Explore the best Indo cuisine!!,"Really impressed! Buffet breakfast can only be described as awesome! Comfy bed, clean room, great location.","April 04, 2013"
89,442,Renta,Indonesia,Family with young children,,Stayed 2 nights in March 2013,6.0,,"great hotel, ok for family with young children","This hotel is an old hotel. but located near shoping center (BIP mal & riau junction). Recommend if you are bringing young childer. the pool is safety for young children. the breakfast is good, many variety, suitable for my kids. The room is large enough and comfortable for my children.","March 25, 2013"
89,444,basuki,Indonesia,Business traveler,,Stayed 1 night in March 2013,6.0,,best price for a good location,it was good. strategic location near dago and jl riau (the most favorite place at bandung),"March 21, 2013"
89,445,Stephanus,Indonesia,Couple,,Stayed 1 night in November 2012,6.3,Good,Satisfying enough and value for money,"I do really love this hotel, you get a good hotel situation with a comfort room and located in a strategic place. We got one of the best mall in Bogor, with many good shops, good restaurant and cinema 21. The parking area are large and they got a good and friendly valet person. Full support situation and nice also. The room good enough, not too large but exactly as I expected. Good and clean bathroom. Actually I never have breakfast here, but I think it is standard like other hotels.","March 21, 2013"
90,448,James,Singapore,Business traveler,,Stayed 3 nights in March 2013,4.7,,Poor Room toilet conditions,"Toilet are old and bad conditions,tiles and bath tub chips. Room are noisy in the night if you have the ones above the lobby and facing the road. I had book for 3 nights, but check-out after the first night. The staff understands the situation and refunded me the 2 nights. I would like to thank the front recep staff.","March 13, 2013"
90,449,Roslee,Singapore,Solo traveler,,Stayed 1 night in March 2013,9.7,Exceptional,"Nice hotel, good location with friendly staff",I strongly recommend for those who wanna stay in bandung coz of the great location in jalan riau and good breakfast too. Staff were polite especially the GRO bybthe name of Ayu who serve me on 3rd march 2013 at around 1 pm. She assist me in providing taxi and also with a friendly and cheerful attitude. I will definitely will stay there again,"March 06, 2013"
90,450,mohammad,Malaysia,Couple,,Stayed 1 night in January 2013,9.3,Exceptional,nice hotel with huge swimming pool,"hotel is good..nice breakfast..near to the mall and factory outlet..just walk..there r several fo`s such as harritage, summit, secret, stamp, and many more...","January 30, 2013"
91,451,riyad,Saudi Arabia,Family with young children,,Stayed 1 night in January 2013,10.0,Exceptional,good location,Great location. Friendly staff. Hotel surrounding and room are clean and tidy. Easy access to shopping malls and factory outlets and variety daily breakfast provided. Thumbs up.. I would definitely recommend it for everyone.,"January 25, 2013"
91,452,Joon,Singapore,Business traveler,,Stayed 1 night in December 2012,7.7,Very good,nice hotel,In a nice area. Well furnished with affordable in room spa.,"December 15, 2012"
91,453,Prijo,Indonesia,Family with teens,,Stayed 1 night in December 2012,6.0,,Old fashion hotel nearby factory outlets area,"Staying in superior room with old fashion type of bathroom facility really not impress us at all.. We knew that the hotel is queit old but doesn't mean the facility stays old.. Perhaps its a different story with another type of room.. Fortunately the swimming pool queit amaze us eventhough its not big but its enough for us.. On the other hand their fitness facility is not reflect their status as a 4 Star hotel.However the hotel location was very good, its within walking distance to go to factory outlets, Bandung Indah Plaza and to our favorite place with its signature dish ""Nasi Tulang Jambal""... The other thing that impress us is their variety menu on breakfast, its queit a lot and taste good enough..","December 05, 2012"
91,454,Billy,Indonesia,Family with young children,,Stayed 4 nights in November 2012,8.0,Excellent,Great location but sleeping with mosquitos,"generally, it was good to stay in santika hotel. it will be great if no mosquitos in the room and replace the old towel with a new and bit bigger.","November 28, 2012"
91,455,Rina,Indonesia,Couple,,Stayed 2 nights in August 2012,9.3,Exceptional,Best Location for Eat and Shop,Best Location to Visit Factory Outlet in Bandung. You could walked to visit several Best Factory Outlet in Bandung,"November 25, 2012"
92,456,Wee,Singapore,Couple,,Stayed 3 nights in November 2012,10.0,Exceptional,Great location for shopping,"service staff was polite and knowledgable. Situated opposite is riau junction, an adequate smallish shopping center with a super market and food joints.","November 25, 2012"
92,457,Muhammad,Indonesia,Business traveler,,Stayed 1 night in November 2012,8.0,Excellent,The heart of bandung,"My stay was amazing. The room was clean, service from the staff was great, even they provide a free shuttle to train station. Located in Dago which is one of the most important and busy area in Bandung, Santika will give you the most convenient movement when visiting Bandung. However, the breakfast was not that interesting.","November 19, 2012"
92,458,Iwan,Indonesia,Couple,,Stayed 1 night in October 2012,9.3,Exceptional,Lovely hotel and and excellent staffs and service,"A nice hotel, near the factory outlets of Jalan Riauw Bandung. The food is very good with reasonable prices. Will definitively come back again on my next visit to Bandung.","November 04, 2012"
92,459,Adam,Malaysia,Couple,,Stayed 3 nights in October 2012,6.3,Good,Clean hotel but old facilities,Enjoy the stay with helpful staff. Got upgraded to suite room. Toilet condition needed to do renovation as its already old. Overalls great hotel room with helpful and friendly staff.,"October 27, 2012"
92,460,mohammad,Singapore,Couple,,Stayed 3 nights in October 2012,8.7,Excellent,Lovely hotel and friendly staff,"Good location and shopping center. From here, we can accessible to other shopping center by taxi or local transportation which cost about Ind $ or US about 20 cents. For the taxi going to local market, it cost about Ind $or about US $2. the journey takes about 20 min. There are a lot of factory outlet near the Hotel Santika. The hotel staff are very friendly and able to give good advice on local food, interesting places around the area and also place of of interest.","October 25, 2012"
93,461,siti,Malaysia,Business traveler,,Stayed 4 nights in September 2012,8.0,Excellent,friendly hotel,"Rooms are quite small but clean. I choose this hotel because it's near to my bussines meeting place. The breakfasr served was nice, they change the menu everyday.","October 02, 2012"
93,462,siti,Malaysia,Business traveler,,Stayed 4 nights in September 2012,8.3,Excellent,great location but small rooms,"Our stay are pleasent, the staff are so friendly & food are delicious. Recommended for solo & family travellers.","October 02, 2012"
93,463,MOHD,Malaysia,Solo traveler,,Stayed 4 nights in September 2012,9.3,Exceptional,great hotel,good hotel with good staff. Just need to pay for pressing service. Should give free iron to every room.,"September 29, 2012"
93,464,Yohana,Indonesia,Couple,,Stayed 1 night in September 2012,7.7,Very good,Great Hospitality,"All is great, start from the recervation until check out times. Although there are some small mistaken that front office made. I ask to have a wake up call at 12 pm, due we haven't sleep until 7 in the morning. The FO not make a notice to all, to not distrub our rooms.Then no wonder i have a twice call from others (Spa and Breakfast Lady) in different times asking they service.","September 26, 2012"
93,465,Ahmed,Saudi Arabia,Group,,Stayed 1 night in September 2012,6.3,Good,ok hotle nice staff,it is lookks 3 stars hotel not 4 star also it is nosy not quite,"September 22, 2012"
94,466,EIMIR,Malaysia,Business traveler,,Stayed 3 nights in September 2012,8.3,Excellent,smile and comfort hotel,Nice..pleasant..good location..cozy and comfortable hotel. Nice food served.,"September 21, 2012"
94,467,mohammad,Singapore,Couple,,Stayed 2 nights in September 2012,8.3,Excellent,Great Location and Clean,"Good location and breakfast are served base on local food. Walking distance for factory outlet, about less than 100meters. Should try local restaurant near factory outlet. Unlike other hotel, at Hotel Santika, we can't ask extention more than 1 hr example 2 hr max eventhough the hotel is not fully occupied. Have to look up the hot water in bathroom as on our last day of stay,the water turns ""brown"" colour. The hotel staff managed to resolve the problem but do take note.","September 06, 2012"
94,468,Candice,Singapore,Group,,Stayed 2 nights in August 2012,6.3,Good,Good Location,hotel santika bandung is located just opposite a shopping mall with a supermarket so it was very convenient for us to grab quick meals or some water and snacks. the hotel is also located right smack in the middle of the shopping area with many factory outlets to our left and right. walking along the streets was very convenient.,"September 03, 2012"
94,469,Kusumastuti,Indonesia,Family with teens,,Stayed 3 nights in August 2012,9.3,Exceptional,Great location and clean rooms,It was a crowded time during Ied and yet the staff maintain the good services. Unfortunately we couldn't get the king size bed which was limited in number. (wish it was informed in the agoda web).,"August 29, 2012"
94,470,Tess,Singapore,Business traveler,,Stayed 2 nights in August 2012,6.0,,"good location, good service",it was such a nice stay. the hotel is a small but convinient to stay as near to shopping area. the breakfast was simple and nice,"August 23, 2012"
95,471,Augustinus,Indonesia,Couple,,Stayed 1 night in July 2012,6.3,Good,"Great location, good service but less facilities","I would like to say that i am quite happy with the services. All staffs were friendly and provide me with their best service. The location was also so great, near to the FO and also several cafes. Swimming pool is not so good, i tried to swim but the water was freezing brrrr and very small as well. Be careful when you park your car, ensure that you park at the parking lot with ceiling.","August 20, 2012"
95,472,Jefferi,Malaysia,Couple,,Stayed 2 nights in August 2012,8.7,Excellent,Old Hotel but Friendly Staff,"The hotel is quite old but still preserved, is in the center of town, and served by very friendly staff. Near to several factory outlet and restaurant. The location right in front of Riau Junction, Supermarket, dago street (Juanda) and BIP Mall. The cleanliness of this hotel is very good. Breakfast at the hotel is also interesting.","August 13, 2012"
95,473,AH,Singapore,Group,,Stayed 2 nights in July 2012,9.0,Exceptional,Simple but clean room,"We had 2 nights stay at Hotel Santika. Apparently it is more for locals as we didn't meet many foreigners. They have free airport transfer and quite a variety of buffet breakfast. The room is clean with many TV programs & free WIFI. Although the hotel staffs' English are not good, they are fast in room service. The hotel is very convenient. Within 5 mins walk is their Plaza & Matahari Supermarket. Walking distance to Secrets outlet. Hotel Santika is at a cross junction & thus we could hear the busy road. Furthermore, we can hear the airplance flying above us.","July 14, 2012"
95,474,Mr,Indonesia,Family with teens,,Stayed 2 nights in July 2012,8.0,Excellent,Great location near the Factory Outlets,"we stayed for 2 nights in this hotel, the location is very close to the factory outlets and restaurants. i got an ugrade family accomodation with 2 rooms instead of 2 rooms with connecting door.","July 12, 2012"
95,475,arini,Indonesia,Family with teens,,Stayed 1 night in July 2012,8.7,Excellent,"good location, good service","D hotel close to many tourist objects, like as taman lalu lintas, mall, museum geologi, restaurants, cafe and. offcourse factories outlets. Breakfast menu so so, but good enough for kids. Unfortunatelly for us, apple juice was so sour. W/ simplicity design renovated room, there's enough space for extrabed and bags and 'kids area'..","July 05, 2012"
96,476,ANNIE,Singapore,Family with young children,,Stayed 2 nights in June 2012,8.7,Excellent,Great Hotel with good locations,"i am very happy to have stayed at santika hotel. the room is nice,cosy and most importantly clean. when we arrived, we were greated by helpful and pleasant staff. the hotel has goo location and is neat to shopping centre and supermarket. the frontdesk assisted us in deciding to take the cab or rent a car and driver by hourly. she helped us calculate that car rental with hourly is much better with the no of travellers i have in my group. i will recommend my friends to stay at santika if they ever visit bandung.","July 03, 2012"
96,477,Sara,Indonesia,Business traveler,,Stayed 1 night in June 2012,9.3,Exceptional,"Staff is so friendly,especially front desk is...","staff is so friendly,especially front desk is good. location is far a little from station but near the shopping center. for breakfast, i want more choiceable menu. amenities were good. i will consider staying there again on my return to bandung next year.","July 03, 2012"
96,478,Alvin,Indonesia,Family with young children,,Stayed 2 nights in June 2012,8.7,Excellent,Great location with attractive rate,"the hotel located at the very heart of Bandung, surrounded by shopping district and food galore. very enjoyable stay with Santika Bandung and would recommend the hotel to anyone going to Bandung for shopping and culinary experience. overall very pleasant stay","July 02, 2012"
96,479,Satryo,Indonesia,Family with young children,,Stayed 1 night in June 2012,8.3,Excellent,Friendly hotel with a good services,"Nice hotel to stay with family, there was a pool and a delight restaurant also easy to go to everywhere such as shopping mall, fashion boutique and kulinery","June 28, 2012"
96,480,Krisetiadi,Indonesia,Couple,,Stayed 2 nights in April 2012,7.3,Very good,Great location but room quality is average,"first time using this hotel. it is a old hotel but the staff was super friendly. i've got upgrade because someone's late check-out. room was average, but decent enough. a bit noisy in the morning because my room was just on top of the swimming pool.","June 25, 2012"
97,481,lester,Singapore,Business traveler,,Stayed 1 night in May 2012,8.3,Excellent,Great location and Excellent Service,Good location with many shoppings to do in day and night. Hotel staff was friendly and gives good advice and directions on places and things to do. This was my first trip to Bandung so their help was very important. Cheers,"June 04, 2012"
97,482,Eddy,Indonesia,Solo traveler,,Stayed 2 nights in May 2012,6.0,,"Great location, great service, but dated","overall, i had a good experience staying here. it is an old hotel, so facilities are dated. but they try to update the interior (flat screen tv, clean bedsheets, new sofa, etc). it is generally clean. i found what-at-first looked like sand near the bedframe, and later i realized they were wood granules. i suspect there may be termites. i booked a business deluxe room. the room was spacious but the table is very small, and has no bath tub. the view from the room (# 119) was bad: a neighbor wall. the location is superb, right in the city center. a walking distance to bip mall and the factory outlet center (jalan riau). the choice of room service menu is very poor. however, when there are so many good restaurants outside the hotel, eating out is easy. the mini bar was very sparsely stocked. if you want to sleep in on weekends, avoid rooms on the first floor, as they are next to the swimming pool which was very crowded with children in the morning. the daily 9 o'clock calls to offer you the spa treatment was a bit annoying. the staff were fantastic: very courteous, respectful and helpful. would i stay there again? probably not.","May 30, 2012"
97,483,Rianasari,Indonesia,Family with young children,,Stayed 1 night in March 2012,8.0,Excellent,"great location, nice room","If the reasons you travel to Bandung is Factory Outlet, Hotel Santika Bandung is a great choices.. It's minutes away from Jalan Riau..","March 22, 2012"
97,484,Andrew,Indonesia,Family with young children,,Stayed 1 night in February 2012,4.7,,From Poor to Terrible,"i chose the hotel for its location, it was placed within walking distance to riau street, one of the most famous street for factory outlet shopping. i see nice modern looking room and facilities pictures. in the morning i receive an email from sales executive of the hotel. the message was very friendly and informative, she even provide me map of bandung. the message said ""hotel santika bandung have all been totally renovated, interior or exterior. for the floor we no longer using carpet but now using parquet.""the hotel check in is quiet easy, the lobby is great, but the problem start after that. the lift only fit 3 - 4 people, old and smelly. the common area other than lobby also old and smelly. the room are disappointing, more like new finishing furniture, lcd tv about 22"" smaller than my computer monitor, the bathroom were not renovated, old bathtub and closet. there was new accessories but it looks cheap and unbranded. how can they say it was totally renovated? and finally surprise, surprise not carpet floor but not parquet floor either. it was ceramics floor with wood motif. ceramics are worst than carpet, its cheaper also, its hard and cold at night. most new hotel in bandung already using marble floor its about 10 times more expensive than ceramics.all in all i tried to like this hotel very much i believe if they didn't give me a misleading information this hotel can be rate as average. but from being misleading - admitting - then didn't say any word afterward.","February 17, 2012"
97,485,caroline,Singapore,Group,,Stayed 2 nights in January 2012,6.7,Good,hotel with a smile,The welcome drink is good for first time travellers to Bandung. It is centrally located with a mega mall that includes boutique shops and supermarket and a chinese supermarket. last minute purchases for last minute shopping for personal effects and speciality food of indonesia.,"February 06, 2012"
98,486,caroline,Singapore,Group,,Stayed 2 nights in January 2012,6.7,Good,hotel of convenience,centrally located to most of the factory outlet shops with mega mall of boutique shops within the mall and a supermarket in the mall. across the road from hotel is a chinese supermarket.,"February 06, 2012"
98,487,nasrun,Malaysia,Family with young children,,Stayed 1 night in May 2011,5.3,,middle of bandung with classic fhotel is a lieelin,the hotel located in d middle of bandung where you can literally walk to the nearby factory outlet.,"June 09, 2011"
98,488,Daniel,Indonesia,Business traveler,,Stayed 2 nights in May 2011,8.0,Excellent,Great location and good service,"good location, close to the mall and the location work that I want to go. friendly friendly service. and many sites provide a good culinary","May 25, 2011"
98,489,Grace,Indonesia,Couple,,Stayed 1 night in May 2011,8.7,Excellent,Great location,"Nice place to stay in Bandung, very recommended for families to stay here. The location is good, you can visit a lot of factory outlets nearby. You can easily find food at the surroundings of the hotel. The hotel is clean, the staffs are very helpfull.","May 24, 2011"
98,490,Wibisono,Indonesia,Solo traveler,,Stayed 1 night in March 2011,8.0,Excellent,Cozy hotel with family hospitality,"i stay only 1(one)night but seem to be very impressed with hotel staff hospitality.they arrange my transport go to airport in tearly morning quite perfect in time.breakfast was normal as standard 4 star hotel but staff ,again,is very proffesional packgacing my breakfast in the box so i could carry on for flight. this hotel location was perfect.right in the down town of bandung.there is one big shopping mall just right in front.","March 31, 2011"
99,491,geokbeng,Singapore,Couple,,Stayed 5 nights in September 2010,7.7,Very good,Recommended stay for Factory Outlet Shoppers,As in my above review a nice and pleasant hotel with very helpful staff but lack a four star hotel facilities. Most convenient for those who like to shop at Jalan Riau Factory Outlets as it is within walking distance. There are also Shopping Malls and SuperMarkets just across the streets.,"October 04, 2010"
99,492,Masoud,Oman,Family with young children,,Stayed 3 nights in July 2010,9.0,Exceptional,Weekend stay at Santika Hotel Bandung,i and my family enjoyed our stay at Santika hotel. the rooms we nice and clean. Would defanately stay there again.,"August 02, 2010"
99,494,HARDI,Indonesia,Family with teens,Deluxe Room Twin,Stayed 2 nights in January 2020,10.0,Exceptional,Nyaman,"Kamar luas, breakfast ok, parkir mobil ok","January 27, 2020"
99,495,aji,Indonesia,Business traveler,Deluxe Room Twin,Stayed 1 night in November 2021,9.2,Exceptional,bangunan tua,good laah walapun bangunan tua,"December 03, 2021"
100,496,kazuhiro,Japan,Solo traveler,Superior Room King,Stayed 8 nights in October 2023,7.2,Very good,騒音が激しい,幹線道路に面しているため、一日中車とバイクの騒音が聞こえる。 特に夜中に音を立てて走るバイクの音のために起こされて寝不足になる。 物音に敏感な方は避ける方がいいでしょう。,"February 29, 2024"
100,497,Hidehiko,Japan,Couple,,Stayed 5 nights in October 2014,6.3,Good,ショッピングにいいロケションです。,シャワーの取り付けに問題が有ります。,"December 13, 2014"
100,499,JUNYA,Japan,Business traveler,,Stayed 1 night in February 2013,7.7,Very good,スタッフの対応が素晴らしい！,仕事でりようしましたが、スタッフの対応も素晴らしく、言うことなしでした。朝食は、インドネシア料理も多く、地元感も楽しめます。ただ、建物は少し古いです。,"March 02, 2013"
100,500,JUNYA,Japan,Business traveler,,Stayed 1 night in February 2013,8.3,Excellent,清潔感のあるホテル,部屋内でWi-Fiも使用でき、仕事使いには申し分なし。空港からのアクセスも良く、使い勝手がいいです。,"March 02, 2013"
101,501,SHIMIZU,Japan,Business traveler,,Stayed 1 night in December 2012,8.0,Excellent,部屋が広い,街の中心にありモールも近く、何かと便利です。建物は結構古いですが、部屋は広く清潔に保たれています。部屋でWifiが無料で使えますが、スピードは遅いです。朝食もおいしかったですが、ちょうど混んだ時にあたってしまったためか、いくつかの料理が間に合っていませんでした。,"December 13, 2012"
101,502,Desi,Indonesia,Couple,Superior Room King,Stayed 1 night in April 2023,8.8,Excellent,Excellent,"Lokasi tenanga, dekat pusat belanja jadi perlu apa2 dekat. Didepan hotel ada foodstreet, ada soto yg lumayan enak . Staff nya ramah2 dan cekatan. Hotel lama tapi sangat terawat kebersihan nya. Kamar juga bersih. Kamar mandi bersih. Semoga sarapan nya bisa diperbaiki menu dan kualitas makanan nya.","May 03, 2023"
101,503,Erlansyah,Indonesia,Family with young children,Deluxe Room Twin,Stayed 1 night in May 2022,10.0,Exceptional,Bersih,Cocok untuk keluarga,"April 26, 2023"
101,504,Akhmad,Indonesia,Family with teens,Superior Room King,Stayed 1 night in December 2022,9.2,Exceptional,Pelayanan yang Ramah,"Menginap bersama keluarga di Santika Bandung, walau hotel sudah nampak lelah perlu banyak maintenance namun memberikan pelayanan yg baik, staff nya ramah dan helpfull. Lokasi strategis dekat dengan public space. Terima kasih","December 05, 2022"
