page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
9,83,Yurika,Indonesia,Solo traveler,Superior Room Twin,Stayed 1 night in February 2025,8.8,Excellent,Breakfast,"If you have breakfast at 09.00, be prepared most of the good food are gone and the staff does not pay attention to them unless you ask them to",28-Feb-25
9,84,Firman,Indonesia,Family with young children,Deluxe Room Twin,Stayed 1 night in July 2024,8.4,Excellent,Excellent,"Recomended Hotel at Bogor, kamarnya nyaman, staffnya very helpful dan ramah, strategis dan connected ke botani square. Like it!",21-Jul-24
9,85,Faridah,Indonesia,Couple,Superior Room Twin,Stayed 1 night in September 2024,10,Exceptional,exceptional,"for a 3 stars hotel, it is like 4 or 5 stars, i like the tile floor, so it always smell fresh",25-Sep-24
9,86,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
9,87,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
9,88,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
9,89,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
9,90,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
10,91,Ila,Indonesia,Family with teens,Superior Room Queen,Stayed 1 night in November 2024,8.4,Excellent,A Perfect Impromptu Stay,"Our stay at this hotel was a last-minute decision due to bad weather, and it turned out to be a delightful experience. Despite the lack of planning, everything exceeded our expectations. The room was clean and well-maintained, providing a comfortable place to relax. What we loved most was the location—being within the mall made everything so convenient, from dining to shopping. It was the perfect spot to stay dry and make the most of our time. We would happily return for another stay, planned or not!",2-Jan-25
10,92,MOHAMED,Singapore,Family with teens,Superior Room Non Smoking,Stayed 2 nights in October 2024,9.2,Exceptional,Very professional,The room was very clean and modern. Bed comfortable and romm also had strong AC. Housekeeping will ask for any laundry in the morning. Breakfast spread is abundant.,22-Oct-24
10,93,Robiatul,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in August 2024,10,Exceptional,Salah Satu Favorit Hotel Anak- Anak Saya,"Menjadi salah satu hotel favorit anak-anak sy, dikala kami mau liburan singkat, karena lokasi yg cukup strategis,dekat dengan kebun raya, dekat keluar pintu toll, dekat ke tempat rekreasi yg lain juga. Selain itu hotel ini menjadi satu dengan mall yg memudahkan kita refreshing dan kolam renang nya yg buat anak-anak saya jd betah dan senang klo nginep di sini. Tq Hotel Santika.",30-Aug-24
10,94,Florence,Australia,Couple,Superior Room Queen,Stayed 3 nights in November 2024,8.8,Excellent,Great location next to Botani Square Mall,"Friendly staff, great breakfast and excellent location close to Botani Square Mall. I would recommend staying at this hotel when visiting Bogor",7-Nov-24
10,95,Dina,Indonesia,Couple,Deluxe Room Twin,Stayed 1 night in October 2024,10,Exceptional,Good weekend,"Location next to Botani Square with connection directly, made easy to have meals, shop, or just sightseeing. Room was clean and comfy as well as breakfast menu. Such good weekend experiences for us. Thanks for the hospitality.",7-Oct-24
10,96,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
10,97,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
10,98,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
10,99,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
10,100,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
11,101,Ferizandra,Indonesia,Couple,Superior Room Queen,Stayed 1 night in August 2024,10,Exceptional,Nice place to stay during weekend,"Room is clean and large enough, AC works, hot water works, the hotel is close to a large mall...",24-Aug-24
11,102,Nizam,Malaysia,Couple,Superior Room Queen,Stayed 3 nights in July 2025,9.2,Exceptional,A good stay,great location. modest reception. staff always helpful. a little pricey for a 3-star facility,13-Aug-25
11,103,Nadya,Japan,Couple,Superior Room,Stayed 3 nights in August 2025,8.4,Excellent,Nice stay,It is close to airports shuttle bus station but necessary amenities like hairdryers should be requested by phone/receptionist. They do not provide pajamas so you have to prepare your own.,5-Oct-25
11,104,ujang,Indonesia,Family with young children,Deluxe Room Queen,Stayed 1 night in April 2025,9.6,Exceptional,very good location,"The hotel is in a great location, close to tourist attractions and the center of activity. The staff are friendly and very helpful.",21-Apr-25
11,105,SUGIHARTO,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in March 2025,10,Exceptional,Exceptional,"Saya sangat merekomendasikan hotel ini! Dari awal check-in hingga check-out, pelayanan staff sungguh luar biasa — ramah, sigap, dan benar-benar membuat tamu merasa dihargai. Setiap permintaan saya ditangani dengan cepat dan senyum hangat! Lokasi hotel juga sangat strategis — dekat dengan pusat kuliner, transportasi umum, dan tempat wisata populer. Cocok banget buat yang ingin eksplorasi kota tanpa repot soal akses. Yang paling mengejutkan? Harganya sangat ekonomis dibanding fasilitas dan kenyamanan yang ditawarkan. Kamar bersih, AC dingin, air panas lancar, dan WiFi kencang. Nilai lebih banget!",4-May-25
11,106,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
11,107,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
11,108,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
11,109,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
11,110,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
12,111,DEDE,Indonesia,Family with teens,Deluxe Room Twin,Stayed 1 night in February 2026,10,Exceptional,Central location near mall and airport bus,We always stayed here for a short trip as convenient to relax near shops cafe etc. Also near bus to airport. Hotel breakfast are varied. Staff are friendly and helpful. We booked deluxe room that contains twins bed and double size couch to accommodate 3 people comfortably. We asked extra blanket and towel free of charge. Will stay again.,16-Feb-26
12,112,Rusiana,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in April 2025,9.6,Exceptional,Hotel nyaman,Hotel ok sebelahan sama mall..untuk kebersihan kmr mandi agak kurang sdkit y..kl dikamarnya bersih.. Untuk sarapan enak dan banyak variasi..cocok di saya.. Enak sebelah mall..,18-May-25
12,113,Adwan,Brunei Darussalam,Couple,Suite Room,Stayed 1 night in February 2025,9.2,Exceptional,Excellent location and friendly staff,"I had a wonderful stay at Santika Hotel Bogor. The hotel offers a great location, linked to a Mall with easy access to the city’s main attractions and beautiful surroundings. The rooms are spacious, clean, and well-equipped, providing a comfortable retreat after a busy day. The staff is warm and friendly, always ready to assist with a smile. Overall, it’s a perfect place to relax and enjoy a pleasant stay in Bogor.""",11-Mar-25
12,114,Robiatul,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in July 2025,10,Exceptional,Short Family Holiday,"Secara keseluruhan semuanya ok dan bagus, tetapi untuk kali ini aga sedikit kecewa sih, karena sy sudah request minta kamar yang menghadap atau yang bisa melihat ke kolam renang, tetapi tetap di kasih nya yg tidak menghadap kolam renang 😭😭. Dan sy juga minta kamar yg tidak terlalu jauh dari lift, tetapi tetap di kasih kamar yg lumayan jauh dr lift. Mohon di perhatikan lagi request dari tamu ya. Tetapi tetap one of favorite my kiddos. Tq Santika Bogor Hotel.",15-Jul-25
12,115,Fazlur,Indonesia,Couple,Superior Room Queen,Stayed 1 night in March 2025,10,Exceptional,8 Ramadhan,"Always had good experience in this hotel. But the sahoor menu, need to upgrade. I know it's 3 am, but must treat it as excited as breakfast. IYKWIM.",10-Mar-25
12,116,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
12,117,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
12,118,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
12,119,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
12,120,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
13,121,Adwan,Brunei Darussalam,Couple,Executive Queen,Stayed 2 nights in February 2025,9.2,Exceptional,Exceptional,"I had a wonderful stay at Santika Hotel Bogor. The hotel linked to a Mall and offers a great location, with easy access to the city’s main attractions and beautiful surroundings. The rooms are spacious, clean, and well-equipped, providing a comfortable retreat after a busy day. The staff is warm and friendly, always ready to assist with a smile.",11-Mar-25
