page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
1,1,Yosef,Indonesia,Family with young children,Deluxe Room Queen,Stayed 3 nights in March 2026,10.0,Exceptional,Liburan hari raya,"Staf yg ramah mulai dari lobby, reception, security dan staf restoran, Ragam menu yv varian lumayan banyak, tiap hari selalu ada menu baru Kebersihan ok bangat","March 21, 2026"
1,2,Yoyok,Indonesia,Family with teens,Superior Room Queen,Stayed 2 nights in March 2025,9.2,Exceptional,Great Hotel di jantung kota,"Hotel terbaik di kota ini, menawarkan lokasi yang sangat strategis. Dengan segala fasilitas. Juga menyediakan makan sahur ketika bepergian di bulan Ramadhan","September 26, 2025"
1,3,Yani,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in April 2024,10.0,Exceptional,LIBURAN SINGKAT,"Kamar bersih, nyaman, pelayanan memuaskan. Datang bawa anak tanpa suami karena suami sedang ada urusan dulu. Alhamdulillah di sambut dengan baik, dilayani dengan baik. Datang langsung di kasih minuman. Tidak menunggu lama akhirnya kamar sudah ready. Kolam renang bersih, playground bersih dan aman. makanan banyak variant nya, dan enak. Untuk lokasi strategis sekali. kemana-mana enak jalan kaki. Insyaallah jika ke tasik akan balik kembali ke santika. Terimakasih banyak hotel santika","July 29, 2024"
1,4,GABSIK,South Korea,Solo traveler,Superior Room Queen,Stayed 2 nights in March 2025,10.0,Exceptional,적극 추천,위치도 좋고 직원들도 친절하고 음식도 맛있다. 하지만 장기간 머물면 식사가 조금 단조롭다고 느낄수 있다. 그리고 .Gym과 수영장은 다른 호텔과 비교했을때 다소 아쉬운 부분이 있다. 그렇지만 전반적으로 훌륭하다. 적극 추천.,"November 21, 2025"
1,5,Tiara,Indonesia,Couple,Superior Room Twin,Stayed 1 night in May 2026,10.0,Exceptional,Satu tempat untuk segala,"Karena tempat hotel yg strategis,kita bisa melancong ke semua tempat. Mulai dr makanan,mall,cafe,dll. Mesjid agung,jalan HZ, pokonya joss","May 02, 2026"
2,6,reina,Indonesia,Family with young children,Deluxe Room Queen,Stayed 1 night in April 2025,10.0,Exceptional,Good place to staycation,"Santika Hotel always be our family favorite. The room, pool, food and staff are best","April 10, 2025"
2,7,Seni,Indonesia,Couple,Superior Room Queen,Stayed 1 night in March 2026,10.0,Exceptional,Libur lebaran di Santika hotel,Tasik Malaya tumben panas bngt ngadem nyaman di Santika hotel Tasik Malaya,"March 28, 2026"
2,8,Reja,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in September 2025,10.0,Exceptional,Tempat menginap favorit keluarga jika ke tasikmalaya,Ini hotel langganan saya ketika ketasik ampir 1 bulan sekali nginep disini karna harus nengok anak yg pesantren di tasikk....makanna ok kolam renang ok...tempat gym bagus...Deket dg pusat kota...pokonya kozy bgt buat kami sekeluarga,"October 16, 2025"
2,9,Rosma,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in November 2025,10.0,Exceptional,Happy with santika,"Kamarnya as always nyaman dan bersih, kamar mandi juga bersih, pelayanan semua memuaskan dan juga makanannya bervariasi dan enak2","November 12, 2025"
2,10,Slamet,Indonesia,Couple,Superior Room Queen,Stayed 1 night in October 2025,10.0,Exceptional,Hotel termewah di tasik,Breakfast nya sgt enak kamar bersih mewah lokasi strategis kolam renang luas,"October 13, 2025"
3,11,Kuntje,Indonesia,Couple,Superior Room Queen,Stayed 2 nights in October 2025,10.0,Exceptional,Ke Tasikmalaya ya ke Santika Hotel,Saya beserta iistri kalau ke Tasik ya pasti ngineo nya di Santika Hotel karena dari sejak pertama nginep sampai dengan sekarang tidak pernah di kecewakan baik dari layanan nya fasilitas nya sampai dengan sarapan pagi nya dan satu hal lokasi nya yang sangat strategis dgn jalan kaki sudah bisa menjangkau yg kita inginkan Makanya kalau ke Tasik saya tidak pernah tidur di Hotel yang lain.,"October 04, 2025"
3,12,Arma,Indonesia,Business traveler,Deluxe Room Queen,Stayed 1 night in March 2025,10.0,Exceptional,Hotel nyaman,"Hotel terbaik di Tasikmalaya dengan sarapan yg enak, kamar yang nyaman, dan lokasi yang strategis di pusat kota. Tempat parkir mobil banyak dan banyak tempat kuliner di sekitar hotel.","March 17, 2025"
3,13,Pany,Indonesia,Couple,Superior Room Queen,Stayed 1 night in May 2025,9.2,Exceptional,Hotel worth it di tasik,"Salah satu hotel yang nyaman, luas, di pusat kota dan kolam renang yang cukup besar","June 03, 2025"
3,14,Agnes,Australia,Couple,Superior Room Queen,Stayed 2 nights in May 2024,10.0,Exceptional,Good Hotel in town,"Room was spacious with city view. Breakfast was fabulous, tasty and varied. Good value of money","June 18, 2024"
3,15,Gilanh,Indonesia,Business traveler,Superior Room Twin,Stayed 1 night in April 2025,10.0,Exceptional,Business Trip Tasik,"Menginap di Santika Saya mendapatkan pengalaman yang Bagi, pelayanannya ramah, kamarnya Lengkap kecuali kulkas mini belum ada atau mungkin kamar yg saya pesan, sarapan diiringi dengan kacapi dan tembang Sunda adalah spesial, Overall Good 9/10","April 14, 2025"
4,16,Andi,Indonesia,Family with young children,Deluxe Room Queen,Stayed 1 night in December 2024,10.0,Exceptional,A Perfect Stay for Families,"I recently stayed at Hotel Santika Tasikmalaya with my family, and it was an absolutely delightful experience. From the moment we arrived, the hospitality of the staff was evident. They greeted us warmly and ensured that all our needs were met with a smile. The room was spacious, clean, and well-maintained, making it very comfortable for a family. The beds were cozy, and the amenities provided were more than adequate for our stay. We especially appreciated the thoughtful touches, like complimentary bottled water and a selection of teas and coffees in the room. One of the highlights of our stay was the breakfast buffet. The variety of dishes available, from traditional Sundanese cuisine to more familiar Western options, was truly impressive. Everything was freshly prepared and delicious. My kids particularly loved the selection of pastries and fresh juices! The hotel’s location is excellent, right in the heart of Tasikmalaya, making it convenient for exploring the city. We also enjoyed the hotel’s facilities, especially the swimming pool, which was clean and well-maintained—perfect for a relaxing family afternoon. Overall, Hotel Santika Tasikmalaya is a fantastic choice for families. We left with happy memories and would definitely return on our next visit to Tasikmalaya. Highly recommended!","January 02, 2025"
4,17,Wildan,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in January 2026,10.0,Exceptional,Exceptional Stay Experience,"My experience at the hotel was very pleasant. The facilities were complete, the room was clean and comfortable, and the staff provided excellent service. The atmosphere was relaxing and the location was convenient. I truly appreciated the hospitality and would recommend this hotel to anyone looking for a comfortable place to stay.","March 07, 2026"
4,18,Andri,Indonesia,Family with young children,Deluxe Room Queen,Stayed 1 night in November 2025,10.0,Exceptional,Keren,pertsma masuk d ssmbut security yg ramah dan menawarkn bantuan. pas d resepsionis d layanan dengn baik.masuk kmr nyaman dan bersih,"November 14, 2025"
4,19,arif,Indonesia,Couple,Deluxe Room Queen,Stayed 1 night in October 2025,10.0,Exceptional,perfect place for escape from crowd,"saya yakin sih nanti klo toll selatan sudah jadi, tasikmalaya jadi kota gokil yang ramai, hotel berkelas seperti santika sudah ada, fasilitas udah standar seperti kota lain, makanan enak, pelayanan prima, parkiran aman, apalagi cob akurang nya???? keren lah santika tasikmalaya","October 21, 2025"
4,20,Iwan,Indonesia,Couple,Superior Room Twin,Stayed 1 night in April 2025,10.0,Exceptional,Lokasi sangat strategis,"Hotel nyama bersih , staff nya ramah"" terutama security yg di bawah ramah banget ngasih tau tempat"" makan saat malem hari,","April 21, 2025"
5,21,Yeffri,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in May 2024,10.0,Exceptional,Hotel Bagus di Tasik,Pelayanan dan fasilitas yg baik...keluarga merasa nyaman...salah satu hotel terbaik di tasikmalaya,"May 28, 2024"
5,22,Enggar,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in July 2025,10.0,Exceptional,Impressive,"Booked connecting superior room located at 2nd floor. I was informed that the rooms is not renovated yet but the conditions was still good. Perfect location with lots of restaurants, food vendors, and laundry around. Great food with local delicacies available, nice pool with floaties provided. Remarkably friendly and high-integrity staff. I left an envelope full of money after checkout and I realized after leaving the hotel. But they keep it and return it for me 🧡","July 05, 2025"
5,23,Dian,China,Family with teens,Superior Room Queen,Stayed 2 nights in August 2024,8.8,Excellent,Family trip,"Stay for two night, staff were friendly and helpful. Hotel location is easy an on strategic location. Room is nice but pest control need to improve some ants were roaming around the bath room. Breakfast was best with indonesian taste. Menu variety was Ok.","August 12, 2024"
5,24,LINA,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in September 2024,10.0,Exceptional,Recomended,"Krn mau check out lebih awal, saya pesan sarapan take away jam 5 pagi..ternyata sudah siap sebelum jam 5 dan menunya bervariasi, enak2, ada buah dan orange juice juga...cukup banyak dibanding take away biasanya...so happy..thanks HS Pertahankan pelayanannya.","September 16, 2024"
5,25,Sashi,Indonesia,Couple,Superior Room Queen,Stayed 1 night in July 2025,10.0,Exceptional,Exceptional,"Kemarin waktu libur sekolah menginap d hotel Santika semalam,tempatnya strategis klo mau nyari mknn bnyk d depan hotel,dari segi kbersihan oke.stafnya ramah semua,semuanya oke sich.sukses ya buat hotel santika.","July 26, 2025"
6,26,Teguh,Indonesia,Family with teens,Superior Room Twin,Stayed 2 nights in August 2024,10.0,Exceptional,Price and services affordable,"Staffs fully smile, greeting always, good manner and very helpful and prompt responses. Price and services beyond expectation. Please keep it up. Will stay again next time.","August 31, 2024"
6,27,RAJ,Indonesia,Couple,Superior Room Queen,Stayed 1 night in June 2024,8.8,Excellent,Santika ter the Best,"Sangat berterima kasih & mengapresiasi para staf di Santika Tasikmalaya yg sangat responsif jg solutif. Sjk sampai & lakukan proses check in, sampai check out semuanya patut mndpt 10 ⭐😍. Sangat profesional. Amenities lengkap disemua ruangan.,,di kmr mandi lengkap, ada hair dryer-shower cab- air mineral (kompetitor di dktnya tdk ada), sleepers ada 2 psg (kompetitor di dktnya hanya tersedia 1 psg & hrs diminta ke pihak hotel). Utk varian menu breakfast sangat beragam, byk, jg rasanya sangat lezat. Dan yg paling membuat kami berkesan, saat kami (dlm hal ini paksu) menanyakan kpd cheff yg betugas di thl. 7juni'24 nasi tutug oncom yg menjd khas kota Tasik & kbtulan saat kami stay menu tsb sdg tdk ada, tak lama sang cheff membuatkan semagic com & rasanya sangat lezat. Sikap profesional lain & jg sangat simpatik kami rasakan saat merasakan ac diruangan kurang dingin,lgsg ditindak lanjuti dg tak lama ac menjadi dingin sehingga kami nyaman utk menikmati sarapan. Bahkan sang manager, mr. Yudi & staff ms Elly menghampiri kami, manawari kami kopi dg varian espresso, cappuccino dll (kbtulan di resto tmpt kami breakfast hanya tersedia 1 mcm kopi seduh, ini jg sangat enak & sy sngt menyukai kopi tsb). Suami menerima tawaran dg kopi cappuccino. Bhkn saat sy menanyakan kpd ms Elly apakah bs utk membawa bbrp kue yg masih ada di piring sy ke kmr, respon ms Elly sangat simpatik dg menyiapkan thinwall beserta paper bag utk sy bawa. OMG. Sangat amazing atas semua keramahan yg sangat berkesan (hal mana tdk saya temukan saat stay disebuah hotel 5 ⭐ dg brand yg sangat ternama di Bali 😮‍💨). Semua staf Santika Tasikmalaya sangat profesional dlm treatment jya trhdp tamu. Satpam semua jg sangat ramah & santun sekali. Fix, bila kami berkunjung ke kota Tasikmalaya lagi, Santika masuk list utama utk kami stay lagi disana. Terima kasih mendalam dr kami kpd Santika Tasikmalaya beserta semua staff yg telah memberikan pelayanan terbaiknya saat kami stay disana pd 6-7 juni'24. Hug 💖","June 15, 2024"
6,28,Reza,Indonesia,Family with teens,Superior Room Queen,Stayed 1 night in September 2025,10.0,Exceptional,Pleasant stays,Hotel was overall excellent. Stayed for several days of two rooms as brought parent also. Good service and staff. Value for money to stay if come to Tasikmalaya.,"October 02, 2025"
6,29,Lukas,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in November 2025,10.0,Exceptional,Great Stay with a Great Price,"Santika is always my favorite not only in Tasikmalaya … but also other place such like kuningan cirebon. I love to sleep at the room 805. Also breakfast, … variety of food and the attandance … all make me feel at home.","November 30, 2025"
6,30,Herbert,Indonesia,Solo traveler,Superior Room Twin,Stayed 1 night in January 2025,10.0,Exceptional,Staff yang Luar Biasa Hospitality nya,"Saya menginap di hotel setelah lelah kunjungan ke area selatan, saya tiba di hotel ini sudah malam, dan saya booking via agoda dan saya sebutkan nama saya hanya hitungan 1 menitan saya sudah dapat kamar saya, excellent service nama staff nya Fauzi di Front office, Fauzi ini Gercep dan ramah dan menawarkan welcome drink","January 24, 2025"
7,31,Ignatius,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in October 2025,10.0,Exceptional,Good deal Good location,Value for money. Indoor parking lot. Delicious & various food. Good location for culinary lovers.,"October 20, 2025"
7,32,Heru,Indonesia,Business traveler,Deluxe Room Queen,Stayed 2 nights in September 2025,9.6,Exceptional,Great Place,"First time visit to Tasik and didnt expect much. But it turned out to be a pleasant stay. The room and bathroom were very clean. Generous supply of bottled mineral water. Location wise was very strategic. Walking distance to food stalls, restaurants, mini markets and coffee places. Breakfast was good. The service was exceptional as well. Will choose this hotel again for future stay.","September 17, 2025"
