page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
83,424,Gerald,Indonesia,Wisatawan tunggal,Kamar Single,Menginap 1 malam pada Oktober 2022,"10,0",Spektakuler,Déjeuner superbe,"La chambre est très confortable, eau chaude parfaite, Wi-Fi bien la plupart du temps mais quelquefois défaillant, lit confortable, clim bien. Le choix au petit déjeuner est superbe et c'est bon.",
83,425,Rizki,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada Oktober 2018,"8,0",Luar biasa,puas,"ruangan besar, bersih. makanan enak. lokasi pas",
84,426,Doni,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada Agustus 2022,"10,0",Spektakuler,Spektakuler,"Kamarnya pebersih ,staff nya ramah ,makanannya enak",
84,427,Lydia,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada Oktober 2019,"6,0",,standar,breakfast nya ok.,
84,428,Bernd,Jerman,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Oktober 2023,"8,0",Luar biasa,Sangat baik,"Gut gelegenes Hotel mit ansprechender Einrichtung, Frühstück könnte etwas umfangreicher sein. Sehr gutes Preis Leistung Verhältnis.",
84,429,Kirey,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Maret 2022,"4,8",,check in,"kenapa ya selalu aja nginep di santika udh late check in masi aja suru nunggu 30 menit lebih kesel bgt, padahal chech in udh jam set 5 udh cape bgt mau kekamar masi disuru nunggu lama",
84,430,Marco,Belanda,Keluarga dengan anak dewasa,Kamar Family,Menginap 2 malam pada Juli 2025,"8,0",Luar biasa,Nice hotel inside a mall,"We recommend this hotel for a stay in Bekasi. The hotel has a swimmingpool, good breakfast, fast wifi and friendly staff.",
85,431,George,Indonesia,Wisatawan tunggal,Kamar Superior Twin,Menginap 3 malam pada Oktober 2019,"6,8",Bagus,Volgens mij is het een 3 sterren hotel. Kleine kamers en weinig faciliteiten.,Voordeel ligt boven de mall Nadeel ligt te hoog verwijderd van de straat.,
85,432,Leony,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada April 2023,"10,0",Spektakuler,Recommended,Bagus... ga perlu jauh2 ngemall,
85,433,mochamad,Indonesia,Wisatawan bisnis,Kamar Superior Twin,Menginap 1 malam pada Februari 2019,"7,2",Sangat baik,"Hotelnya bagus, bersih dan kamarnya luas","Hotelnya bagus, bersih dan kamarnya luas",
85,434,AGUS,Indonesia,Rombongan,Kamar Queen Superior,Menginap 1 malam pada Mei 2023,"10,0",Spektakuler,Spektakuler,Lokasi dan pelayanannya bagus dan responsif,
85,435,Pralita,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Mei 2023,"10,0",Spektakuler,Santika bekasi,Pertahankan dan tingkatkan,
86,436,Firman,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada Oktober 2023,"8,8",Luar biasa,Luar biasa,Competitive price in bekasi,
86,437,Jenni,Indonesia,Keluarga dengan anak kecil,Kamar Deluxe Twin,Menginap 1 malam pada Juli 2023,"8,8",Luar biasa,Top choice hotel near home,"Even only 10mnt drive from home, this hotel is one my option to take Kids staycation with limited time. And breakfast always satisfy me",
86,438,rachmi,Indonesia,Keluarga dengan anak dewasa,Kamar Superior Twin,Menginap 1 malam pada Agustus 2023,"8,4",Luar biasa,Satu lokasi dgn mal,Lokasi strategis Namun sayang ukuran kamar yg lumayan sempit untuk sekelas hotel ini,
