ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review
REV-008204,Tiket,Hotel Santika Megacity Bekasi,2023-01-29,Semua oke kecuali akses masuk ke hotelnya
REV-008205,Tiket,Hotel Santika Megacity Bekasi,2023-01-24,Good breakfast
REV-008206,Tiket,Hotel Santika Megacity Bekasi,2023-01-14,"Bagus bersih, lokasi strategis, sayang gak ada hairdryer sama kulkas."
REV-008207,Tiket,Hotel Santika Megacity Bekasi,2022-12-26,"Fasilitas sesuai, pelyanan sesuai, makanan baik"
REV-008208,Tiket,Hotel Santika Megacity Bekasi,2022-12-04,Pas budget buat staycation bareng temen
REV-008209,Tiket,Hotel Santika Megacity Bekasi,2022-11-21,"pelayanan oke, ramah, tempat bersih, parkir di mall gratis minta voucher dr resepsionis,"
REV-008210,Tiket,Hotel Santika Megacity Bekasi,2022-11-15,"Diantara hotel2 di bekasi, yg gk terlalu mahal dan fasilitas oke cmn santika sih 🙏🏼"
REV-008211,Tiket,Hotel Santika Megacity Bekasi,2022-11-13,breakfastnyaaaa juara sekali ♥️
REV-008212,Tiket,Hotel Santika Megacity Bekasi,2022-10-23,Lokasi strategis.. breakast juga variatif..
REV-008213,Tiket,Hotel Santika Megacity Bekasi,2022-09-08,Dapat harga okayy. Semogaaa lebih banyak promonya lagiui
REV-008214,Tiket,Hotel Santika Megacity Bekasi,2022-08-25,"Satu lantai dengan xxi. Jadi kalau nonton tinggal jalan sedikit ke luar. Nahhh, minusnya jika tidak bawa kendaraan pribadi, grab agak ribet karena lobby hanya di lantai atas. Sementara kalau weekend p...Selengkapnya"
REV-008215,Tiket,Hotel Santika Megacity Bekasi,2022-08-23,Worth the price
REV-008216,Tiket,Hotel Santika Megacity Bekasi,2022-08-06,"Tempatnya bersih staffnya helpfull, hanya lokasinya saja agak susah dijangkau kalau kita mau beli makanan lewat driver online, tapi karena integrated dengan mall banyak pilihan untuk beli makanan.Than...Selengkapnya"
REV-008217,Tiket,Hotel Santika Megacity Bekasi,2022-07-31,"overall ok , hanya saja sinyal wifi lemah."
REV-008218,Tiket,Hotel Santika Megacity Bekasi,2022-07-17,Bagus standar dengan harga segitu lumayan
REV-008219,Tiket,Hotel Santika Megacity Bekasi,2022-07-05,"Pelayanan ramah, harga hotel sudah termasuk breakfast"
REV-008220,Tiket,Hotel Santika Megacity Bekasi,2022-06-29,"Tempatnya startegis, kamarnya jg bersih ada beberapa fasilitas yg tdk bs dipakai Playground ada tp slalu terkunci."
REV-008221,Tiket,Hotel Santika Megacity Bekasi,2022-06-28,"hotelnya walau sudah lama tapi masih terpelihara dengan baik, kamar bersih dan nyaman,"
REV-008222,Tiket,Hotel Santika Megacity Bekasi,2022-06-19,Kereeennnnnnnnnnnnn baguuusss
REV-008223,Tiket,Hotel Santika Megacity Bekasi,2022-06-12,"Pelayanan baik, staff ramah, fasilitas oke"
REV-008224,Tiket,Hotel Santika Megacity Bekasi,2022-06-07,Good Services.. recomended Hotel to stay
REV-008225,Tiket,Hotel Santika Megacity Bekasi,2022-06-01,"tempat nya enak, hanya saja makanannya kurang enak di hari pertama"
REV-008226,Tiket,Hotel Santika Megacity Bekasi,2022-05-17,baik
REV-008227,Tiket,Hotel Santika Megacity Bekasi,2022-03-09,So comfy dan pelayanan nya bagus
REV-008228,Tiket,Hotel Santika Megacity Bekasi,2022-02-25,Good Services
REV-008229,Tiket,Hotel Santika Megacity Bekasi,2022-02-20,"overall bagus, tp ada colokan yg mati"
REV-008230,Tiket,Hotel Santika Megacity Bekasi,2022-02-07,"semuanya ok, dari fasilitas dan layanannya juga sangat memuaskan.."
REV-008231,Tiket,Hotel Santika Megacity Bekasi,2022-02-01,"petugas baik & sangat ramah,,kamar juga sangat sesui dgn oemesanan"
REV-008232,Tiket,Hotel Santika Megacity Bekasi,2022-01-27,Book room yg smoking area tapi pas check in tidak dapat room yg smoking area.
REV-008233,Tiket,Hotel Santika Megacity Bekasi,2022-01-26,good sekali dari kamar pelayanan fasilitas dll
REV-008234,Tiket,Hotel Santika Megacity Bekasi,2022-01-23,Okey cuma makanan nya kurang
REV-008235,Tiket,Hotel Santika Megacity Bekasi,2022-01-19,Bagus cuma akses ke lobby ajah susah Keseluruhan BAGUS Semua
REV-008236,Tiket,Hotel Santika Megacity Bekasi,2022-01-06,Makanannya kurang banyak variasi
REV-008237,Tiket,Hotel Santika Megacity Bekasi,2022-01-04,tempat nya bagus cuma agak susah aja bagi yg tidak bawa kendaraan pribadi yg mau ke lobby krena lobby hotel nya di atas.
REV-008238,Tiket,Hotel Santika Megacity Bekasi,2022-01-04,Cukup mengesan kan dg hotel nya
REV-008239,Tiket,Hotel Santika Megacity Bekasi,2022-01-02,hotel diatas mall
REV-008240,Tiket,Hotel Santika Megacity Bekasi,2022-01-01,"nice, clean and simple"
REV-008241,Tiket,Hotel Santika Megacity Bekasi,2021-12-23,"Loby nya dilantai 5, agak merepotkan tp hotel nya nyamab"
REV-008242,Tiket,Hotel Santika Megacity Bekasi,2021-12-20,lumayan untuk keluarga besar
REV-008243,Tiket,Hotel Santika Megacity Bekasi,2021-11-30,"Overall Ok, Recommended..."
REV-008244,Tiket,Hotel Santika Megacity Bekasi,2021-11-21,oke-oke aja tapi cukup standar untuk sekelas santika
REV-008245,Tiket,Hotel Santika Megacity Bekasi,2021-11-13,layanan bagus dan fasilitas enak
REV-008246,Tiket,Hotel Santika Megacity Bekasi,2021-11-04,breakfast krg variasi
REV-008247,Tiket,Hotel Santika Megacity Bekasi,2021-11-01,overall bagus (sesuai harga)
REV-008248,Tiket,Hotel Santika Megacity Bekasi,2021-10-04,"Menginap dg menyenangkan di Santika hotel mega city, dalam perjalanan transit."
REV-008249,Tiket,Hotel Santika Megacity Bekasi,2021-09-23,cukup strategis. aksesnya mudah sekali. fasilotaa dan pelanananya ok.
REV-008250,Tiket,Hotel Santika Megacity Bekasi,2021-08-30,ok............... . .
REV-008251,Tiket,Hotel Santika Megacity Bekasi,2021-08-27,"resepsionisnya ramah dan bersemangat banget, keren. buat yg bawa mobil waktu check out akan dikasi voucher parkir jg"
REV-008252,Tiket,Hotel Santika Megacity Bekasi,2021-08-21,Good banget semua semua
REV-008253,Tiket,Hotel Santika Megacity Bekasi,2021-08-21,okeeeee....bagussss...good
REV-008254,Tiket,Hotel Santika Megacity Bekasi,2021-08-15,"menginap kedua kalinya di sini, so much fun"
REV-008255,Tiket,Hotel Santika Megacity Bekasi,2021-08-11,"Menarik , bersih , nyaman"
REV-008256,Tiket,Hotel Santika Megacity Bekasi,2021-08-05,"Bagus, bersih, nyaman dan pelayanan good, lokasi strategis"
REV-008257,Tiket,Hotel Santika Megacity Bekasi,2021-08-04,Biasa aja biasa aja biasa aja biasa aja
REV-008258,Tiket,Hotel Santika Megacity Bekasi,2021-07-10,"Pelayanan cepat, sarapan enak walau d antar k kamar."
REV-008259,Tiket,Hotel Santika Megacity Bekasi,2021-07-06,"nyaman, sangat menyenangkan"
REV-008260,Tiket,Hotel Santika Megacity Bekasi,2021-07-03,enak..bersih..super..ramah staffnya..bersih ga kaleng2
REV-008261,Tiket,Hotel Santika Megacity Bekasi,2021-06-26,"Makanan lumayan enak, cukuplah untuk sarapan..."
REV-008262,Tiket,Hotel Santika Megacity Bekasi,2021-06-21,"Recommended, masuk mall langsung hotel. keluar belanja juga gampang. staycation yg menarik dgn harga yg sesuai. anak2 suka. tapi kolam renangnya terlalu dalam untuk anak. overall oke,breakfastnya juga...Selengkapnya"
REV-008263,Tiket,Hotel Santika Megacity Bekasi,2021-06-16,baik bersih makanan enak
REV-008264,Tiket,Hotel Santika Megacity Bekasi,2021-06-16,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
REV-008265,Tiket,Hotel Santika Megacity Bekasi,2021-06-09,Aaaaaaaaaaaaaaaaaaaaa
REV-008266,Tiket,Hotel Santika Megacity Bekasi,2021-05-23,"kamar bersih, kamar mandi bersih dan wangi"
REV-008267,Tiket,Hotel Santika Megacity Bekasi,2021-05-22,bagus kok hotelnya. Asyik.
REV-008268,Tiket,Hotel Santika Megacity Bekasi,2021-05-19,kamar bersih dan rapih
REV-008269,Tiket,Hotel Santika Megacity Bekasi,2021-05-19,Better if they have access directly to the mall
REV-008270,Tiket,Hotel Santika Megacity Bekasi,2021-05-16,room service untuk makanan nya top. harga sebanding dengan rasa dan porsi.
REV-008271,Tiket,Hotel Santika Megacity Bekasi,2021-05-16,"hotel nyaman 
bersih 
tapi room agak kecil"
REV-008272,Tiket,Hotel Santika Megacity Bekasi,2021-05-14,okay bgt dan semua ramah
REV-008273,Tiket,Hotel Santika Megacity Bekasi,2021-05-10,"hotelnya d dalem mol , enak sih check out langsung belanja"
REV-008274,Tiket,Hotel Santika Megacity Bekasi,2021-05-08,"Bersih dan nyaman, cukup bagus unt perjalanan Bisnis.."
REV-008275,Tiket,Hotel Santika Megacity Bekasi,2021-05-01,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
REV-008276,Tiket,Hotel Santika Megacity Bekasi,2021-04-30,bagusss stratetigiss
REV-008277,Tiket,Hotel Santika Megacity Bekasi,2021-04-27,Nice nice nice nice nice nice nice nice
REV-008278,Tiket,Hotel Santika Megacity Bekasi,2021-04-20,"baik, nyaman, fasilitasnya lengkap"
REV-008279,Tiket,Hotel Santika Megacity Bekasi,2021-04-16,👍👍👍👍👍👍👍👍👍👍👍👍💪💪💪💪💪💪💪💪💪
REV-008280,Tiket,Hotel Santika Megacity Bekasi,2021-03-31,Bagus dekat mall mega bekasi
REV-008281,Tiket,Hotel Santika Megacity Bekasi,2021-03-30,Bagus tapi harus ditingkatkan lagi sih
REV-008282,Tiket,Hotel Santika Megacity Bekasi,2021-03-12,Mantaaaaaappp tempatnya
REV-008283,Tiket,Hotel Santika Megacity Bekasi,2021-03-11,tempat strategis dan dekat mall
REV-008284,Tiket,Hotel Santika Megacity Bekasi,2021-03-04,bagus keren cocok buat joneymoon
REV-008285,Tiket,Hotel Santika Megacity Bekasi,2021-02-23,okeeeeeeeeeeeeeeeeeeeeeeeeee
REV-008286,Tiket,Hotel Santika Megacity Bekasi,2021-02-23,yaaaaaaaaaaaaaaaaaa hj
REV-008287,Tiket,Hotel Santika Megacity Bekasi,2021-02-12,bagus dan nyaman kamarnya
REV-008288,Tiket,Hotel Santika Megacity Bekasi,2021-02-06,selalu puas nginep di sini
REV-008289,Tiket,Hotel Santika Megacity Bekasi,2021-01-31,"Cukup berkesan, terutama dengan lokasi satu atap dengan Mall"
REV-008290,Tiket,Hotel Santika Megacity Bekasi,2021-01-23,"buat kamar superior luas banget, respon house keepingnya cepet .. tp AC nya butuh waktu lama buat bikin ruangan jd dingin"
REV-008291,Tiket,Hotel Santika Megacity Bekasi,2021-01-21,good service ...........
REV-008292,Tiket,Hotel Santika Megacity Bekasi,2020-12-28,"layanan mantap
kolam renang bersih banget
kamar dibersihkan nya bagus
kamar nya juga enak balkon nya bisa digunakan
buffet breakfast nya mantap
dekat dengan mall bisa belanja diluar
pokok nya cukup me...Selengkapnya"
REV-008293,Tiket,Hotel Santika Megacity Bekasi,2020-11-30,"strategi  place, nice room, nice price"
REV-008294,Tiket,Hotel Santika Megacity Bekasi,2020-08-01,"Tempatnya diatas mall sehingga mudah cari makan sesuai selera kita
kamarnya bersih dan perlengkapan kamar mandi cukup lengkap"
REV-008295,Tiket,Hotel Santika Megacity Bekasi,2020-07-03,"Secara keseluruhan baik, tetap tingkatkan pelayanan prima dan kebersihan"
REV-008296,Tiket,Hotel Santika Megacity Bekasi,2020-03-15,It's convenient because it's connected to mall.
REV-008297,Tiket,Hotel Santika Megacity Bekasi,2020-01-23,"Hotel is located nearby shopping malls.
Room is big enough yet no refrigerator. 
Breakfast is ok. Need to maintain gym equipment, treadmill belt needs replacement. Danger to use for indoor running."
REV-008298,Tiket,Hotel Santika Megacity Bekasi,2019-09-16,"New hotel, everything is over expectation. Good location and clean. Breakfast ok. Keep maintain!"
REV-008299,Tiket,Hotel Santika Megacity Bekasi,2019-07-28,"Kamar hotel ini nyaman, bersih dengan kamar mandi yg dilengkapi dg penghangat air yg berfungsi dg baik. Menu sarapan pagi bervariasi dan rasanya enak bumbunya terasa. Hotel ini juga dilengkapi fasilit...Selengkapnya"
REV-008300,Tiket,Hotel Santika Megacity Bekasi,2019-06-17,Lumayan nyaman
REV-008301,Tiket,Hotel Santika Megacity Bekasi,2019-05-22,Terasa privat lokasinya tp mudab diakses...dan gampang cari makanan krn nyambung ke mall besar
REV-008302,Tiket,Hotel Santika Megacity Bekasi,2019-03-21,"Kamar tidak sesuai dengan permintaan, mestinya dapat king bed, tapi dikasih 2 single bed"
REV-008303,Tiket,Hotel Santika Megacity Bekasi,2019-03-20,"Was an ok stay, breakfast could do better options"
REV-008304,Tiket,Hotel Santika Megacity Bekasi,2018-12-17,"Kurang petunjuk untuk mencapai hotel meskipun bersatu dengan mall besar tapi sulit dicari. Kamar, makanan, fasilitas dan lainnya baik tidak ada masalah."
REV-008305,Tiket,Hotel Santika Megacity Bekasi,2018-12-02,Mknannya enak
REV-008306,Tiket,Hotel Santika Megacity Bekasi,2018-05-20,"Very strategic location in Bekasi Barat area.  Room is clean, food is nice. Above mega bekasi mall, not a grand mall but you can find everything inside.  Worth for money and stay ;)"
REV-008307,Tiket,Hotel Santika Megacity Bekasi,2017-05-02,"I stayed for 3 nights here. It is convenient as you can go down to eat, shop or do marketing. The room is spacious and clean, there is wifi. The food is available in many variety, Indonesian and weste...Selengkapnya"
REV-008308,Tiket,Hotel Santika Megacity Bekasi,2025-12-28,Aksesnya saja yg kuras pas khususnya jk lewat jam operasional mall
REV-008309,Tiket,Hotel Santika Megacity Bekasi,2025-01-02,"💞Untuk kebersihan ok dong 💞Untuk pelayanannya sangat ok banget, terutama mas resepsionis nya sangat ramah dan membantu lupa saya siapa namanya, untuk mas nya terimakasih semoga sehat selalu🙏 💞loka...Selengkapnya"
REV-008310,Tiket,Hotel Santika Megacity Bekasi,2024-12-05,"Untuk kebersihan dan fasilitas udah oke, sarapan pun sangat variatif. Tapi ada satu resepsionis perempuan yang sangat jutek kepada saya ketika saya tanya sudah bisa check in atau belum dia dgn tidak s...Selengkapnya"
REV-008311,Tiket,Hotel Santika Megacity Bekasi,2024-10-01,Good place and worth the price
REV-008312,Tiket,Hotel Santika Megacity Bekasi,2024-03-02,Boleh ya di cek dulu kamarnya sebelum dikasih ke pengunjung. Breakfast oke
REV-008313,Tiket,Hotel Santika Megacity Bekasi,2023-05-25,Makanan kurang variatif dan kurang tasty. Kamar ya standar lah
REV-008314,Tiket,Hotel Santika Megacity Bekasi,2023-01-08,"So far oke, kamar nya cukup bersih namun ada sedikit noda di sprai & bantal. Breakfast nya standar, agak kurang variatif menu tp rasa oke. Staff nya ramah2. Enak nya dekat mall jd makanan gampang"
REV-008315,Tiket,Hotel Santika Megacity Bekasi,2023-01-02,Tidak ada hairdryer
REV-008316,Tiket,Hotel Santika Megacity Bekasi,2022-10-24,Sebenernya enak hotelnya. Cuma lokasinya di dlm mall yg bikin org bingung gimana cara masuknya. Krna hotelnya gak keliatan dari luar
REV-008317,Tiket,Hotel Santika Megacity Bekasi,2022-09-28,bagus
REV-008318,Tiket,Hotel Santika Megacity Bekasi,2022-05-20,Okeeeeeeeeeeeeeeeeee
REV-008319,Tiket,Hotel Santika Megacity Bekasi,2022-05-16,Recommended dari pelayanan fasilitas dan harga
REV-008320,Tiket,Hotel Santika Megacity Bekasi,2021-08-04,"Check in pas PPKM, pintu masuk mall yang depan tutup. Kudu jalan jauuuuuuh banget. Termasuk ribet sih but breakfast was good."
REV-008321,Tiket,Hotel Santika Megacity Bekasi,2021-07-14,"Pelayanan baik, respon staff juga sangat baik mungkin untuk variasi sarapan nya bisa lbh di tingkatkan"
REV-008322,Tiket,Hotel Santika Megacity Bekasi,2021-02-24,secara keseluruhan baik
REV-008323,Tiket,Hotel Santika Megacity Bekasi,2020-11-16,hotelnya dekat mall jdi mudah utk jalan jalan
REV-008324,Tiket,Hotel Santika Megacity Bekasi,2019-10-17,"Di jantung kita bekasi, dkt kemana saja, ada kolam berenang dan tempat bermain anak, sarapan variatif, kamar terlalu kecil dgn harga lumayan"
REV-008325,Tiket,Hotel Santika Megacity Bekasi,2019-09-14,spreinya sll kusut
REV-008326,Tiket,Hotel Santika Megacity Bekasi,2019-07-15,"Lokasi hotel cukup strategis, dekat dengan tol, terhubung langsung dengan mall, jadi ga susah untuk cari makan kalo malam.
Akses masuknya dari area parkir lantai 5, dan ada akses pintu untuk masuk ke ...Selengkapnya"
REV-008327,Tiket,Hotel Santika Megacity Bekasi,2019-02-07,"dapet kamar smoking room padahal udah reserve non smoking, kamar masih bau asap rokok, tidak disemprot pengharum ruangan untuk tamu berikutnya.
ruangan kamar kecil dan sempit."
REV-008328,Tiket,Hotel Santika Megacity Bekasi,2018-12-13,"baru pertama kali menginap disantika, tp sayang kecewa dengan ac diruangan yang tidak dingin. sudah lapor dan diperbaiki namun besoknya pagi2 terjadi lagi.. kami seruangan sangat kepanasan."
REV-008329,Tiket,Hotel Santika Megacity Bekasi,2024-04-15,"kurang nya ga ada mini kulkas kamar mandinya kalo bisa jgn transparan karna saya tipe yg kalo tidur harus gelap, dan kalo lampu kamar mandi di matikan agak takut 😁🙏🏻 sisa nya oke sih, ac dingin tv ...Selengkapnya"
REV-008330,Tiket,Hotel Santika Megacity Bekasi,2023-09-06,Ke hotel Santika Mega Bekasi krn ada acara sepupu nikahan di Bekasi Convention Centre..overall good hotel..fasilitas lengkap & punya akses lngsung ke mall.. kamar standar wlaupun mungkin agak sempit.....Selengkapnya
REV-008331,Tiket,Hotel Santika Megacity Bekasi,2023-03-05,"Kamar nya bersih, handuk wangi, staf hotel ramah Utk breakfast mungkin perlu ditambah variasi agar kl ada tamu yg menginap lbh dr 1 malam tidak ketemu menu yg sama. Utk kmr deluxe nya tidak ada mini b...Selengkapnya"
REV-008332,Tiket,Hotel Santika Megacity Bekasi,2023-01-16,"Ke undangan di BCC ternyata beneran sebelahan pulang langsung check in karena bocah udah gak kondusif, pelayanan cepet walaupun early check in, breakfastnya enak dan banyak pilihan nya"
REV-008333,Tiket,Hotel Santika Megacity Bekasi,2022-06-12,"Sy senang nginap di Hotel santika, bersih"
REV-008334,Tiket,Hotel Santika Megacity Bekasi,2022-05-07,"pelayanan sangat dari staffnya ok, minusnya dikamar itu masih banyak yang kotor, saya memesan kamar king delux, dan kursi panjang di bawah kasur, seperti tidak dibersihkan, untuk lokasi sangat strateg...Selengkapnya"
REV-008335,Tiket,Hotel Santika Megacity Bekasi,2022-02-11,"Semuanya bagus, hanya lokasi aja susah krn gabung sama mall. Akses lift bergabung dengan pengunjung mall jadi kurang pas"
REV-008336,Tiket,Hotel Santika Megacity Bekasi,2021-12-16,good hotel walau cuma sebentar
REV-008337,Tiket,Hotel Santika Megacity Bekasi,2021-12-12,"great place for stay, sayangnya pas stay ada acara nikahan jadi lumayan ganggu sampai ke kamar. Lt 10 water heater ga panas + shower cm nyata sebagian"
REV-008338,Tiket,Hotel Santika Megacity Bekasi,2021-08-04,"mantap nicee good, murah dan bagus"
REV-008339,Tiket,Hotel Santika Megacity Bekasi,2020-09-24,"sayang sekali, saya menginap disaat masa pandemic, sehingga tidak semua fasilitas dibuka seperti kolam renang.
patut diacungi jempol terkait protokol kesehatan dimasa covid19 pada hotel ini 👍"
REV-008340,Tiket,Hotel Santika Megacity Bekasi,2020-08-17,"Hanya AC kurang dingin, selebihnya bagus"
REV-008341,Tiket,Hotel Santika Megacity Bekasi,2019-06-13,Lokasi ke hotel lumayan susah
REV-008342,Tiket,Hotel Santika Megacity Bekasi,2019-03-08,"Kondisi hotel dan harga cukup memadai/sesuai, makan pagi jug ok banyak pilihan
tetapi untuk sholat subuh kalau mau ke masjid cukup jauh , karena pintu gerbang mall kalau subuh dikunci jadi harus berp...Selengkapnya"
REV-008343,Tiket,Hotel Santika Megacity Bekasi,2018-12-18,"Saat orang tua saya tertinggal kunci di kamar dan meminta OB untuk mengambilnya lama sekali. sampai duduk depan pintu kamar, ujung2nya suruh ambil sendiri ke receptionist."
REV-008344,Tiket,Hotel Santika Megacity Bekasi,2019-08-25,"Secara hotel sih ok ya, cm ini hotel ud lama banget, yang sy kurang sreg di AC nya, panas, trus coba komplain, akhirnya di bersihin tuh filter indoornya parah kotornya 😂🤣 ud dibersihin ttp panas gk ...Selengkapnya"
REV-008345,Tiket,Hotel Santika Megacity Bekasi,2019-07-07,"Tidak sukai :
AC kurang dingin
Kolam renang terlalu kecil
Menu sarapan kurang enak"
REV-008346,Tiket,Hotel Santika Megacity Bekasi,2019-04-04,ok
REV-008347,Tiket,Hotel Santika Megacity Bekasi,2019-02-25,Untuk segi pelayanan dan kebersihan sangat baik akan tetapi kondisi AC yang kurang performa (Tidak dingin)
